"Review_ID","Restaurant_ID","Review_Text","Review_Rating"
"15837","528","份量很少，口味也很普通。","2"
"15838","528","環境還不錯，但料理表現普通。","3"
"15839","528","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"15840","528","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"15841","529","天ぷらがサクサクで、油っぽくない。","3"
"15842","529","Fair quality, might come back if in the area.","3"
"15843","529","沒有太大驚喜，也沒什麼缺點。","3"
"15844","529","とても美味しかったです。また来たいと思います。","4"
"15845","529","普通的餐廳，沒有特別驚艷。","3"
"15846","529","環境優雅，適合朋友聚餐或約會。","4"
"15847","529","Not bad, but there are better options in the area.","3"
"15848","529","懐石料理の一品一品が芸術品のよう。","4"
"15849","529","食材新鮮，口味道地，很滿意。","4"
"15850","529","Beautiful presentation and authentic flavors.","4"
"15851","529","新鮮な食材を使った本格的な味。","4"
"15852","529","普通の居酒屋。次はないかも。","3"
"15853","529","氣氛很棒，料理也很有特色。","4"
"15854","529","Average experience, food was decent but not exceptional.","3"
"15855","529","沒有太大驚喜，也沒什麼缺點。","3"
"15856","529","壽司超級新鮮，入口即化！","4"
"15857","529","Beautiful presentation and authentic flavors.","4"
"15858","529","Disappointing. Expected much better.","2"
"15859","529","値段に見合った素晴らしい料理でした。","4"
"15860","529","和牛品質極佳，口感軟嫩多汁。","3"
"15861","529","Excellent food and friendly staff. Highly recommend!","4"
"15862","529","The okonomiyaki was authentic and delicious.","4"
"15863","529","料理精緻美味，服務貼心周到，值得五顆星！","5"
"15864","529","まあまあですね。期待していたほどではなかった。","3"
"15865","529","可以試試看，但不會特別推薦。","3"
"15866","529","Excellent food and friendly staff. Highly recommend!","4"
"15867","529","It was okay. Nothing particularly memorable.","3"
"15868","529","Incredible atmosphere and world-class cuisine.","5"
"15869","529","味は悪くないけど、特別おすすめするほどでもない。","3"
"15870","529","It was okay. Nothing particularly memorable.","3"
"15871","530","服務態度需要改進，等待時間太長。","2"
"15872","530","味は悪くないけど、特別おすすめするほどでもない。","3"
"15873","530","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"15874","530","京都第一名餐廳！必須二訪三訪。","5"
"15875","530","串燒烤得恰到好處，調味完美。","5"
"15876","530","Middle of the road. Nothing to complain about.","3"
"15877","530","串燒烤得恰到好處，調味完美。","3"
"15878","530","普通的餐廳，沒有特別驚艷。","3"
"15879","530","Very good! Just a few minor details could be improved.","4"
"15880","530","It was okay. Nothing particularly memorable.","3"
"15881","530","很棒的餐廳！食物美味，環境舒適。","4"
"15882","530","サービスも丁寧で、居心地が良かったです。","4"
"15883","530","味は悪くないけど、特別おすすめするほどでもない。","3"
"15884","530","サービスも丁寧で、居心地が良かったです。","4"
"15885","530","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"15886","530","Middle of the road. Nothing to complain about.","3"
"15887","530","料理のクオリティが高く、満足しました。","4"
"15888","530","料理精緻美味，服務貼心周到，值得五顆星！","5"
"15889","530","料理精緻好吃，服務態度親切，值得推薦。","4"
"15890","530","Fair quality, might come back if in the area.","3"
"15891","530","沒有太大驚喜，也沒什麼缺點。","3"
"15892","530","整體表現優秀，會想再來光顧。","4"
"15893","530","サービスも丁寧で、居心地が良かったです。","4"
"15894","530","環境還不錯，但料理表現普通。","3"
"15895","530","Great value for money, portions were generous.","4"
"15896","530","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"15897","530","整體表現優秀，會想再來光顧。","4"
"15898","530","氣氛很棒，料理也很有特色。","4"
"15899","530","お寿司が新鮮で、口の中でとろけました！","3"
"15900","530","氣氛很棒，料理也很有特色。","4"
"15901","531","Really enjoyed our meal here. Solid choice!","4"
"15902","531","お寿司が新鮮で、口の中でとろけました！","4"
"15903","531","料理のクオリティが高く、満足しました。","4"
"15904","531","新鮮な食材を使った本格的な味。","4"
"15905","531","サービスも丁寧で、居心地が良かったです。","4"
"15906","531","The matcha dessert was heavenly!","3"
"15907","531","The matcha dessert was heavenly!","3"
"15908","531","Incredible atmosphere and world-class cuisine.","5"
"15909","531","Average experience, food was decent but not exceptional.","3"
"15910","531","環境優雅，適合朋友聚餐或約會。","4"
"15911","531","普通でした。特に印象に残るものはありませんでした。","3"
"15912","531","Lovely place with a cozy ambiance.","4"
"15913","531","氣氛很棒，料理也很有特色。","4"
"15914","531","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"15915","531","普通的餐廳，沒有特別驚艷。","3"
"15916","531","食物水準中等，價格還算可以。","3"
"15917","531","Service was a bit slow, but food was acceptable.","3"
"15918","531","沒有太大驚喜，也沒什麼缺點。","3"
"15919","531","とても美味しかったです。また来たいと思います。","4"
"15920","531","まあまあですね。期待していたほどではなかった。","3"
"15921","531","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"15922","531","Really enjoyed our meal here. Solid choice!","4"
"15923","531","This place deserves all the praise. Simply exceptional!","5"
"15924","531","Impressive quality and presentation.","4"
"15925","531","Service was a bit slow, but food was acceptable.","3"
"15926","531","Middle of the road. Nothing to complain about.","3"
"15927","531","服務人員很專業，料理水準穩定。","4"
"15928","531","大阪燒很道地，料很多很實在。","3"
"15929","531","言葉にできないほど美味しかった！感動しました。","5"
"15930","531","料理精緻好吃，服務態度親切，值得推薦。","4"
"15931","532","Yakitori was grilled perfectly with great seasoning.","4"
"15932","532","Not bad, but there are better options in the area.","3"
"15933","532","沒有太大驚喜，也沒什麼缺點。","3"
"15934","532","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"15935","532","沒有太大驚喜，也沒什麼缺點。","3"
"15936","532","Decent place for a quick meal.","3"
"15937","532","The okonomiyaki was authentic and delicious.","3"
"15938","532","Average experience, food was decent but not exceptional.","3"
"15939","532","食物水準中等，價格還算可以。","3"
"15940","532","Yakitori was grilled perfectly with great seasoning.","5"
"15941","532","Average experience, food was decent but not exceptional.","3"
"15942","532","Middle of the road. Nothing to complain about.","3"
"15943","532","沒有太大驚喜，也沒什麼缺點。","3"
"15944","532","とても美味しかったです。また来たいと思います。","4"
"15945","532","Middle of the road. Nothing to complain about.","3"
"15946","532","Lovely place with a cozy ambiance.","4"
"15947","532","Decent place for a quick meal.","3"
"15948","532","料理のクオリティが高く、満足しました。","4"
"15949","532","Fair quality, might come back if in the area.","3"
"15950","532","Average experience, food was decent but not exceptional.","3"
"15951","532","コストパフォーマンスが悪い。","2"
"15952","532","It was okay. Nothing particularly memorable.","3"
"15953","532","もう二度と来ないと思います。","2"
"15954","532","The food was alright, reasonably priced.","3"
"15955","532","料理のクオリティが高く、満足しました。","4"
"15956","532","Not bad, but there are better options in the area.","3"
"15957","532","拉麵湯頭濃郁，是我喝過最好喝的。","3"
"15958","532","とても美味しかったです。また来たいと思います。","4"
"15959","532","Really enjoyed our meal here. Solid choice!","4"
"15960","532","份量很少，口味也很普通。","2"
"15961","533","食物水準中等，價格還算可以。","3"
"15962","533","素晴らしい！職人の技術が光る一品一品。","5"
"15963","533","清酒種類豐富，侍酒師推薦得很專業。","3"
"15964","533","お寿司が新鮮で、口の中でとろけました！","3"
"15965","533","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"15966","533","味は悪くないけど、特別おすすめするほどでもない。","3"
"15967","533","とんかつが外はサクサク、中はジューシー。","3"
"15968","533","新鮮な食材を使った本格的な味。","4"
"15969","533","普通の居酒屋。次はないかも。","3"
"15970","533","很棒的餐廳！食物美味，環境舒適。","4"
"15971","533","The matcha dessert was heavenly!","4"
"15972","533","整體表現優秀，會想再來光顧。","4"
"15973","533","食材新鮮，口味道地，很滿意。","4"
"15974","533","Not bad, but there are better options in the area.","3"
"15975","533","食物水準中等，價格還算可以。","3"
"15976","533","沒有太大驚喜，也沒什麼缺點。","3"
"15977","533","Food arrived cold, service was inattentive.","2"
"15978","533","氣氛很棒，料理也很有特色。","4"
"15979","533","品質很好，價格合理，CP值高。","4"
"15980","533","豬排外酥內嫩，醬汁也很搭。","5"
"15981","533","可以試試看，但不會特別推薦。","3"
"15982","533","食材新鮮，口味道地，很滿意。","4"
"15983","533","氣氛很棒，料理也很有特色。","4"
"15984","533","服務還可以，食物表現平平。","3"
"15985","533","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"15986","533","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"15987","533","Wonderful atmosphere and delicious dishes.","4"
"15988","533","可もなく不可もなく。値段相応かな。","3"
"15989","533","Middle of the road. Nothing to complain about.","3"
"15990","533","新鮮な食材を使った本格的な味。","4"
"15991","534","Great sake selection, staff helped us choose perfectly.","3"
"15992","534","The kaiseki course was a work of art.","4"
"15993","534","Outstanding in every way. The attention to detail is remarkable.","5"
"15994","534","Tonkatsu was crispy outside, juicy inside.","5"
"15995","534","大阪燒很道地，料很多很實在。","3"
"15996","534","The sushi was incredibly fresh and melted in my mouth!","4"
"15997","534","味は悪くないけど、特別おすすめするほどでもない。","3"
"15998","534","Service was a bit slow, but food was acceptable.","3"
"15999","534","天婦羅炸得剛剛好，完全不油膩。","3"
"16000","534","Absolutely phenomenal! One of the best meals I've ever had.","5"
"16001","534","環境還不錯，但料理表現普通。","3"
"16002","534","整體表現優秀，會想再來光顧。","4"
"16003","534","期待以上でした。全ての料理が絶品です。","5"
"16004","534","Lovely place with a cozy ambiance.","4"
"16005","534","Service was a bit slow, but food was acceptable.","3"
"16006","534","新鮮な食材を使った本格的な味。","4"
"16007","534","食材新鮮，口味道地，很滿意。","4"
"16008","534","普通の居酒屋。次はないかも。","3"
"16009","534","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"16010","534","清酒種類豐富，侍酒師推薦得很專業。","4"
"16011","534","Service was a bit slow, but food was acceptable.","3"
"16012","534","懐石料理の一品一品が芸術品のよう。","5"
"16013","534","清酒種類豐富，侍酒師推薦得很專業。","4"
"16014","534","新鮮な食材を使った本格的な味。","4"
"16015","534","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"16016","534","環境還不錯，但料理表現普通。","3"
"16017","534","服務人員很專業，料理水準穩定。","4"
"16018","534","最高の体験でした！また絶対に来ます。","5"
"16019","534","Lovely place with a cozy ambiance.","4"
"16020","534","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","3"
"16021","535","Wonderful atmosphere and delicious dishes.","4"
"16022","535","Great dining experience, will definitely return.","4"
"16023","535","普通でした。特に印象に残るものはありませんでした。","3"
"16024","535","The food was alright, reasonably priced.","3"
"16025","535","可以試試看，但不會特別推薦。","3"
"16026","535","份量適中，口味中規中矩。","3"
"16027","535","The kaiseki course was a work of art.","4"
"16028","535","Five stars aren't enough for this place!","5"
"16029","535","Great sake selection, staff helped us choose perfectly.","2"
"16030","535","普通でした。特に印象に残るものはありませんでした。","3"
"16031","535","Five stars aren't enough for this place!","5"
"16032","535","The food was fantastic, service was prompt.","4"
"16033","535","Beautiful presentation and authentic flavors.","4"
"16034","535","Impressive quality and presentation.","4"
"16035","535","Middle of the road. Nothing to complain about.","3"
"16036","535","期待以上でした。全ての料理が絶品です。","5"
"16037","535","沒有太大驚喜，也沒什麼缺點。","3"
"16038","535","新鮮な食材を使った本格的な味。","4"
"16039","535","The food was alright, reasonably priced.","3"
"16040","535","味は悪くないけど、特別おすすめするほどでもない。","3"
"16041","535","沒有太大驚喜，也沒什麼缺點。","3"
"16042","535","食材新鮮，口味道地，很滿意。","4"
"16043","535","可以試試看，但不會特別推薦。","3"
"16044","535","天ぷらがサクサクで、油っぽくない。","4"
"16045","535","Middle of the road. Nothing to complain about.","3"
"16046","535","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"16047","535","環境優雅，適合朋友聚餐或約會。","4"
"16048","535","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","5"
"16049","535","The food was alright, reasonably priced.","3"
"16050","535","有點失望，CP值不高。","2"
"16051","536","料理精緻好吃，服務態度親切，值得推薦。","4"
"16052","536","Absolutely phenomenal! One of the best meals I've ever had.","5"
"16053","536","可以試試看，但不會特別推薦。","3"
"16054","536","完美的用餐體驗！每一道菜都令人驚艷。","5"
"16055","536","Middle of the road. Nothing to complain about.","3"
"16056","536","料理のクオリティが高く、満足しました。","4"
"16057","536","可もなく不可もなく。値段相応かな。","3"
"16058","536","普通でした。特に印象に残るものはありませんでした。","3"
"16059","536","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"16060","536","値段に見合った素晴らしい料理でした。","4"
"16061","536","氣氛很棒，料理也很有特色。","4"
"16062","536","可もなく不可もなく。値段相応かな。","3"
"16063","536","とても美味しかったです。また来たいと思います。","4"
"16064","536","値段に見合った素晴らしい料理でした。","4"
"16065","536","可もなく不可もなく。値段相応かな。","3"
"16066","536","サービスも丁寧で、居心地が良かったです。","4"
"16067","536","食材新鮮，口味道地，很滿意。","4"
"16068","536","有點失望，CP值不高。","2"
"16069","536","懐石料理の一品一品が芸術品のよう。","5"
"16070","536","味は悪くないけど、特別おすすめするほどでもない。","3"
"16071","536","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"16072","536","Average experience, food was decent but not exceptional.","3"
"16073","536","Really enjoyed our meal here. Solid choice!","4"
"16074","536","可以試試看，但不會特別推薦。","3"
"16075","536","份量適中，口味中規中矩。","3"
"16076","536","可以試試看，但不會特別推薦。","3"
"16077","536","Middle of the road. Nothing to complain about.","3"
"16078","536","まあまあですね。期待していたほどではなかった。","3"
"16079","536","Very good! Just a few minor details could be improved.","4"
"16080","536","氣氛很棒，料理也很有特色。","4"
"16081","537","Excellent food and friendly staff. Highly recommend!","4"
"16082","537","可もなく不可もなく。値段相応かな。","3"
"16083","537","抹茶デザートが絶品！甘さ控えめで完璧。","5"
"16084","537","完美的用餐體驗！每一道菜都令人驚艷。","5"
"16085","537","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"16086","537","The kaiseki course was a work of art.","3"
"16087","537","Average experience, food was decent but not exceptional.","3"
"16088","537","Decent place for a quick meal.","3"
"16089","537","The okonomiyaki was authentic and delicious.","3"
"16090","537","まあまあですね。期待していたほどではなかった。","3"
"16091","537","服務人員很專業，料理水準穩定。","4"
"16092","537","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"16093","537","可以試試看，但不會特別推薦。","3"
"16094","537","品質很好，價格合理，CP值高。","4"
"16095","537","沒有太大驚喜，也沒什麼缺點。","3"
"16096","537","抹茶デザートが絶品！甘さ控えめで完璧。","3"
"16097","537","Lovely place with a cozy ambiance.","4"
"16098","537","The kaiseki course was a work of art.","4"
"16099","537","整體表現優秀，會想再來光顧。","4"
"16100","537","料理のクオリティが高く、満足しました。","4"
"16101","537","Very good! Just a few minor details could be improved.","4"
"16102","537","天婦羅炸得剛剛好，完全不油膩。","4"
"16103","537","服務還可以，食物表現平平。","3"
"16104","537","普通でした。特に印象に残るものはありませんでした。","3"
"16105","537","新鮮な食材を使った本格的な味。","4"
"16106","537","普通の居酒屋。次はないかも。","3"
"16107","537","Average experience, food was decent but not exceptional.","3"
"16108","537","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"16109","537","Impressive quality and presentation.","4"
"16110","537","Not bad, but there are better options in the area.","3"
"16111","538","環境還不錯，但料理表現普通。","3"
"16112","538","It was okay. Nothing particularly memorable.","3"
"16113","538","Not bad, but there are better options in the area.","3"
"16114","538","The food was fantastic, service was prompt.","4"
"16115","538","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"16116","538","お寿司が新鮮で、口の中でとろけました！","3"
"16117","538","Middle of the road. Nothing to complain about.","3"
"16118","538","可以試試看，但不會特別推薦。","3"
"16119","538","Beautiful presentation and authentic flavors.","4"
"16120","538","Incredible atmosphere and world-class cuisine.","5"
"16121","538","抹茶甜點超級好吃，不會太甜。","3"
"16122","538","The food was alright, reasonably priced.","3"
"16123","538","Absolutely phenomenal! One of the best meals I've ever had.","5"
"16124","538","環境還不錯，但料理表現普通。","3"
"16125","538","整體表現優秀，會想再來光顧。","4"
"16126","538","天ぷらがサクサクで、油っぽくない。","4"
"16127","538","Average experience, food was decent but not exceptional.","3"
"16128","538","拉麵湯頭濃郁，是我喝過最好喝的。","3"
"16129","538","Middle of the road. Nothing to complain about.","3"
"16130","538","Yakitori was grilled perfectly with great seasoning.","3"
"16131","538","味は悪くないけど、特別おすすめするほどでもない。","3"
"16132","538","天ぷらがサクサクで、油っぽくない。","3"
"16133","538","Mind-blowing experience! Will definitely come back.","5"
"16134","538","It was okay. Nothing particularly memorable.","3"
"16135","538","Food arrived cold, service was inattentive.","2"
"16136","538","沒有太大驚喜，也沒什麼缺點。","3"
"16137","538","壽司超級新鮮，入口即化！","4"
"16138","538","大阪燒很道地，料很多很實在。","4"
"16139","538","普通の居酒屋。次はないかも。","3"
"16140","538","The okonomiyaki was authentic and delicious.","3"
"16141","539","從裝潢到料理都無懈可擊，讚不絕口。","5"
"16142","539","Great dining experience, will definitely return.","4"
"16143","539","氣氛很棒，料理也很有特色。","4"
"16144","539","普通の居酒屋。次はないかも。","3"
"16145","539","大阪燒很道地，料很多很實在。","5"
"16146","539","Beautiful presentation and authentic flavors.","4"
"16147","539","The tempura was crispy and not oily at all.","4"
"16148","539","料理精緻好吃，服務態度親切，值得推薦。","4"
"16149","539","Five stars aren't enough for this place!","5"
"16150","539","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"16151","539","Best restaurant in Kyoto, hands down!","5"
"16152","539","天ぷらがサクサクで、油っぽくない。","4"
"16153","539","サービスも丁寧で、居心地が良かったです。","4"
"16154","539","Mind-blowing experience! Will definitely come back.","5"
"16155","539","抹茶甜點超級好吃，不會太甜。","4"
"16156","539","最高の体験でした！また絶対に来ます。","5"
"16157","539","お好み焼きが本格的で、具材もたっぷり。","3"
"16158","539","超越期待！這是我在京都吃過最好的餐廳。","5"
"16159","539","拉麵湯頭濃郁，是我喝過最好喝的。","5"
"16160","539","Beautiful presentation and authentic flavors.","4"
"16161","539","Wonderful atmosphere and delicious dishes.","4"
"16162","539","整體表現優秀，會想再來光顧。","4"
"16163","539","可もなく不可もなく。値段相応かな。","3"
"16164","539","料理精緻好吃，服務態度親切，值得推薦。","4"
"16165","539","Excellent food and friendly staff. Highly recommend!","4"
"16166","539","Great value for money, portions were generous.","4"
"16167","539","Excellent food and friendly staff. Highly recommend!","4"
"16168","539","天婦羅炸得剛剛好，完全不油膩。","3"
"16169","539","期待以上でした。全ての料理が絶品です。","5"
"16170","539","期待以上でした。全ての料理が絶品です。","5"
"16171","540","Middle of the road. Nothing to complain about.","3"
"16172","540","普通的餐廳，沒有特別驚艷。","3"
"16173","540","食物水準中等，價格還算可以。","3"
"16174","540","和牛のクオリティが素晴らしい。柔らかくてジューシー。","5"
"16175","540","環境優雅，適合朋友聚餐或約會。","4"
"16176","540","Decent place for a quick meal.","3"
"16177","540","環境還不錯，但料理表現普通。","3"
"16178","540","可もなく不可もなく。値段相応かな。","3"
"16179","540","とんかつが外はサクサク、中はジューシー。","4"
"16180","540","普通の居酒屋。次はないかも。","3"
"16181","540","Incredible atmosphere and world-class cuisine.","5"
"16182","540","It was okay. Nothing particularly memorable.","3"
"16183","540","Best restaurant in Kyoto, hands down!","5"
"16184","540","服務人員很專業，料理水準穩定。","4"
"16185","540","料理精緻好吃，服務態度親切，值得推薦。","4"
"16186","540","Not bad, but there are better options in the area.","3"
"16187","540","Beyond expectations! Worth every penny.","5"
"16188","540","服務還可以，食物表現平平。","3"
"16189","540","Middle of the road. Nothing to complain about.","3"
"16190","540","Great dining experience, will definitely return.","4"
"16191","540","とんかつが外はサクサク、中はジューシー。","3"
"16192","540","Service was a bit slow, but food was acceptable.","3"
"16193","540","Five stars aren't enough for this place!","5"
"16194","540","服務人員很專業，料理水準穩定。","4"
"16195","540","環境還不錯，但料理表現普通。","3"
"16196","540","雰囲気も味も最高！特別な日にぴったりです。","5"
"16197","540","食物水準中等，價格還算可以。","3"
"16198","540","The matcha dessert was heavenly!","3"
"16199","540","The food was fantastic, service was prompt.","4"
"16200","540","從裝潢到料理都無懈可擊，讚不絕口。","5"
"16201","541","It was okay. Nothing particularly memorable.","3"
"16202","541","完全超出預期，CP值爆表！","5"
"16203","541","服務人員很專業，料理水準穩定。","4"
"16204","541","お寿司が新鮮で、口の中でとろけました！","4"
"16205","541","まあまあですね。期待していたほどではなかった。","3"
"16206","541","Beautiful presentation and authentic flavors.","4"
"16207","541","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"16208","541","Great sake selection, staff helped us choose perfectly.","4"
"16209","541","完美的用餐體驗！每一道菜都令人驚艷。","5"
"16210","541","値段に見合った素晴らしい料理でした。","4"
"16211","541","The chef is a true artist. Every dish was a masterpiece.","5"
"16212","541","This place deserves all the praise. Simply exceptional!","5"
"16213","541","從裝潢到料理都無懈可擊，讚不絕口。","5"
"16214","541","Great sake selection, staff helped us choose perfectly.","5"
"16215","541","The tempura was crispy and not oily at all.","3"
"16216","541","Excellent food and friendly staff. Highly recommend!","4"
"16217","541","Excellent food and friendly staff. Highly recommend!","4"
"16218","541","値段に見合った素晴らしい料理でした。","4"
"16219","541","The food was fantastic, service was prompt.","4"
"16220","541","服務人員很專業，料理水準穩定。","4"
"16221","541","料理精緻好吃，服務態度親切，值得推薦。","4"
"16222","541","無可挑剔！服務、環境、食物都是一流水準。","5"
"16223","541","料理精緻好吃，服務態度親切，值得推薦。","4"
"16224","541","Excellent food and friendly staff. Highly recommend!","4"
"16225","541","お好み焼きが本格的で、具材もたっぷり。","4"
"16226","541","とても美味しかったです。また来たいと思います。","4"
"16227","541","期待以上でした。全ての料理が絶品です。","5"
"16228","541","The matcha dessert was heavenly!","4"
"16229","541","整體表現優秀，會想再來光顧。","4"
"16230","541","可以試試看，但不會特別推薦。","3"
"16231","542","とても美味しかったです。また来たいと思います。","4"
"16232","542","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"16233","542","普通でした。特に印象に残るものはありませんでした。","3"
"16234","542","Decent place for a quick meal.","3"
"16235","542","Impressive quality and presentation.","4"
"16236","542","份量適中，口味中規中矩。","3"
"16237","542","氣氛很棒，料理也很有特色。","4"
"16238","542","Fair quality, might come back if in the area.","3"
"16239","542","和牛品質極佳，口感軟嫩多汁。","3"
"16240","542","可以試試看，但不會特別推薦。","3"
"16241","542","The tempura was crispy and not oily at all.","3"
"16242","542","Food arrived cold, service was inattentive.","2"
"16243","542","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"16244","542","Service was a bit slow, but food was acceptable.","3"
"16245","542","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"16246","542","とても美味しかったです。また来たいと思います。","4"
"16247","542","Yakitori was grilled perfectly with great seasoning.","4"
"16248","542","It was okay. Nothing particularly memorable.","3"
"16249","542","Incredible atmosphere and world-class cuisine.","5"
"16250","542","氣氛很棒，料理也很有特色。","4"
"16251","542","服務人員很專業，料理水準穩定。","4"
"16252","542","普通でした。特に印象に残るものはありませんでした。","3"
"16253","542","Average experience, food was decent but not exceptional.","3"
"16254","542","很棒的餐廳！食物美味，環境舒適。","4"
"16255","542","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"16256","542","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"16257","542","Absolutely phenomenal! One of the best meals I've ever had.","5"
"16258","542","Amazing wagyu beef, cooked to perfection.","4"
"16259","542","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"16260","542","新鮮な食材を使った本格的な味。","4"
"16261","543","無可挑剔！服務、環境、食物都是一流水準。","5"
"16262","543","Lovely place with a cozy ambiance.","4"
"16263","543","サービスも丁寧で、居心地が良かったです。","4"
"16264","543","Decent place for a quick meal.","3"
"16265","543","まあまあですね。期待していたほどではなかった。","3"
"16266","543","抹茶デザートが絶品！甘さ控えめで完璧。","5"
"16267","543","Not bad, but there are better options in the area.","3"
"16268","543","Tonkatsu was crispy outside, juicy inside.","3"
"16269","543","沒有太大驚喜，也沒什麼缺點。","3"
"16270","543","服務人員很專業，料理水準穩定。","4"
"16271","543","可もなく不可もなく。値段相応かな。","3"
"16272","543","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"16273","543","Impressive quality and presentation.","4"
"16274","543","This place deserves all the praise. Simply exceptional!","5"
"16275","543","It was okay. Nothing particularly memorable.","3"
"16276","543","味は悪くないけど、特別おすすめするほどでもない。","3"
"16277","543","Fair quality, might come back if in the area.","3"
"16278","543","Not worth the hype. Quality was below average.","2"
"16279","543","The okonomiyaki was authentic and delicious.","3"
"16280","543","値段に見合った素晴らしい料理でした。","4"
"16281","543","份量適中，口味中規中矩。","3"
"16282","543","Great dining experience, will definitely return.","4"
"16283","543","The food was alright, reasonably priced.","3"
"16284","543","The sushi was incredibly fresh and melted in my mouth!","4"
"16285","543","Five stars aren't enough for this place!","5"
"16286","543","Amazing wagyu beef, cooked to perfection.","4"
"16287","543","言葉にできないほど美味しかった！感動しました。","5"
"16288","543","普通的餐廳，沒有特別驚艷。","3"
"16289","543","和牛のクオリティが素晴らしい。柔らかくてジューシー。","5"
"16290","543","Average experience, food was decent but not exceptional.","3"
"16291","544","Average experience, food was decent but not exceptional.","3"
"16292","544","The kaiseki course was a work of art.","4"
"16293","544","料理のクオリティが高く、満足しました。","4"
"16294","544","沒有太大驚喜，也沒什麼缺點。","3"
"16295","544","份量適中，口味中規中矩。","3"
"16296","544","Decent place for a quick meal.","3"
"16297","544","The food was fantastic, service was prompt.","4"
"16298","544","食物水準中等，價格還算可以。","3"
"16299","544","Yakitori was grilled perfectly with great seasoning.","4"
"16300","544","Lovely place with a cozy ambiance.","4"
"16301","544","環境優雅，適合朋友聚餐或約會。","4"
"16302","544","Impressive quality and presentation.","4"
"16303","544","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"16304","544","Yakitori was grilled perfectly with great seasoning.","3"
"16305","544","It was okay. Nothing particularly memorable.","3"
"16306","544","Fair quality, might come back if in the area.","3"
"16307","544","完全超出預期，CP值爆表！","5"
"16308","544","Average experience, food was decent but not exceptional.","3"
"16309","544","Average experience, food was decent but not exceptional.","3"
"16310","544","和牛品質極佳，口感軟嫩多汁。","5"
"16311","544","The sushi was incredibly fresh and melted in my mouth!","3"
"16312","544","The matcha dessert was heavenly!","3"
"16313","544","Best ramen I've had in Japan. The broth was perfect.","3"
"16314","544","普通でした。特に印象に残るものはありませんでした。","3"
"16315","544","沒有太大驚喜，也沒什麼缺點。","3"
"16316","544","Service was poor and food was mediocre.","2"
"16317","544","Lovely place with a cozy ambiance.","4"
"16318","544","期待落空，可能不會再來了。","2"
"16319","544","服務還可以，食物表現平平。","3"
"16320","544","The okonomiyaki was authentic and delicious.","3"
"16321","545","Lovely place with a cozy ambiance.","4"
"16322","545","Beautiful presentation and authentic flavors.","4"
"16323","545","豬排外酥內嫩，醬汁也很搭。","4"
"16324","545","Lovely place with a cozy ambiance.","4"
"16325","545","This place deserves all the praise. Simply exceptional!","5"
"16326","545","食物水準中等，價格還算可以。","3"
"16327","545","環境還不錯，但料理表現普通。","3"
"16328","545","お好み焼きが本格的で、具材もたっぷり。","4"
"16329","545","Service was a bit slow, but food was acceptable.","3"
"16330","545","Fair quality, might come back if in the area.","3"
"16331","545","The food was alright, reasonably priced.","3"
"16332","545","普通でした。特に印象に残るものはありませんでした。","3"
"16333","545","沒有太大驚喜，也沒什麼缺點。","3"
"16334","545","普通でした。特に印象に残るものはありませんでした。","3"
"16335","545","普通的餐廳，沒有特別驚艷。","3"
"16336","545","Service was a bit slow, but food was acceptable.","3"
"16337","545","Not bad, but there are better options in the area.","3"
"16338","545","Decent place for a quick meal.","3"
"16339","545","Really enjoyed our meal here. Solid choice!","4"
"16340","545","環境優雅，適合朋友聚餐或約會。","4"
"16341","545","完全超出預期，CP值爆表！","5"
"16342","545","品質很好，價格合理，CP值高。","4"
"16343","545","新鮮な食材を使った本格的な味。","4"
